City1,city1_longitude,city1_latitude,City2,city2_longitude,city2_latitude,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,2/15,0,0,0,2022,0,0,0,2015,2,2015/2/15
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,2/15,9951,98,73.7,2181,21703131,29465310,13510,2015,2,2015/2/15
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,2/15,10219,268,57.5,287,2932853,5098268,17764,2015,2,2015/2/15
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,2/15,15903,223,52.4,1677,26669331,50855025,30325,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,2/15,35707,480,62.7,956,34135892,54451848,56958,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,2/15,100349,753,83.2,1391,139585459,167743472,120592,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,2/15,21960,204,62.3,2852,62629920,100572928,35264,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,2/15,15599,419,52.1,653,10186147,19566492,29964,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,2/15,31357,654,56.6,434,13608938,24044902,55403,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,2/15,15827,104,86.4,1791,28346157,32825448,18328,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,2/15,10313,86,84.5,888,9157944,10840704,12208,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,2/15,9342,146,45.8,1573,14694966,32064032,20384,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,2/15,235175,1919,74.3,1381,324776675,437270173,316633,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,2/15,46227,611,62.6,797,36842919,58824976,73808,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,2/15,11562,350,46.8,780,9018360,19263660,24697,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,2/15,37194,414,78.1,614,22837116,29259556,47654,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,2/15,71808,408,77,3615,259585920,336954150,93210,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,2/15,17316,144,77.7,895,15497820,19937020,22276,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,2/15,36919,693,65.9,518,19124042,29028202,56039,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,2/15,326371,2586,79.9,753,245757363,307608783,408511,2015,2,2015/2/15
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,2/15,64008,668,63.5,1112,71176896,112162992,100866,2015,2,2015/2/15
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,2/15,75761,832,70,470,35607670,50881730,108259,2015,2,2015/2/15
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,2/15,71129,1475,63.4,236,16786444,26476132,112187,2015,2,2015/2/15
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,2/15,23663,400,70.4,443,10482709,14888787,33609,2015,2,2015/2/15
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,2/15,47427,304,84.8,2311,109603797,129288895,55945,2015,2,2015/2/15
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,2/15,76214,508,88.2,1971,150217794,170389008,86448,2015,2,2015/2/15
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,2/15,14081,503,60.9,310,4365110,7169060,23126,2015,2,2015/2/15
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,2/15,16249,136,71.6,3131,50875619,71011080,22680,2015,2,2015/2/15
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,2/15,11433,128,55.2,2651,30308883,54944626,20726,2015,2,2015/2/15
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,2/15,16452,160,62.7,3155,51906060,82831370,26254,2015,2,2015/2/15
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,2/15,9282,263,61,370,3434340,5634360,15228,2015,2,2015/2/15
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,2/15,127625,904,88.2,618,78872250,89401116,144662,2015,2,2015/2/15
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,2/15,42721,282,91.9,1039,44387119,48307266,46494,2015,2,2015/2/15
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,2/15,7649,56,76.7,1965,15030285,19602840,9976,2015,2,2015/2/15
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,2/15,15966,104,87.5,1526,24364116,27846448,18248,2015,2,2015/2/15
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,2/15,16985,257,54.8,538,9137930,16662936,30972,2015,2,2015/2/15
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,2/15,48323,607,55.6,1250,60403750,108706250,86965,2015,2,2015/2/15
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,2/15,71115,672,82.7,476,33850740,40950756,86031,2015,2,2015/2/15
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,2/15,26110,171,87.9,914,23864540,27147628,29702,2015,2,2015/2/15
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,2/15,22623,157,81,1454,32893842,40589864,27916,2015,2,2015/2/15
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,2/15,29559,204,81.7,837,24740883,30291867,36191,2015,2,2015/2/15
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,2/15,14234,355,64.8,457,6504938,10042118,21974,2015,2,2015/2/15
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,2/15,30988,215,85.1,836,25905968,30447120,36420,2015,2,2015/2/15
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,2/15,120377,736,88.8,1330,160101410,180353320,135604,2015,2,2015/2/15
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,2/15,155901,931,73.2,2706,421868106,576018102,212867,2015,2,2015/2/15
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,2/15,695373,4742,84.6,706,490933338,580226806,821851,2015,2,2015/2/15
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,2/15,189785,1262,87.4,680,129053800,147697360,217202,2015,2,2015/2/15
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,2/15,32588,389,54.5,1312,42755456,78443168,59789,2015,2,2015/2/15
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,2/15,130374,691,77,3284,428148216,556056732,169323,2015,2,2015/2/15
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,2/15,27009,344,53.4,1019,27522171,51572609,50611,2015,2,2015/2/15
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,2/15,12957,360,62.8,321,4159197,6628008,20648,2015,2,2015/2/15
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,2/15,24767,204,85.4,612,15157404,17744328,28994,2015,2,2015/2/15
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,2/15,8713,88,62.8,1690,14724970,23460580,13882,2015,2,2015/2/15
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,2/15,13335,408,63.5,367,4893945,7704064,20992,2015,2,2015/2/15
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,1/15,15445,406,63.7,452,6981140,10961904,24252,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,1/15,66186,551,75.6,1622,107353692,142058004,87582,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,1/15,10855,140,65.1,972,10551060,16216848,16684,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,1/15,177599,1520,75.2,643,114196157,151875957,236199,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,1/15,20315,153,74.9,1607,32646205,43610766,27138,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,1/15,51933,474,76.4,2120,110097960,144070960,67958,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,1/15,15855,479,68.7,246,3900330,5674236,23066,2015,1,2015/1/15
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,1/15,153524,1194,77.5,1167,179162508,231155859,198077,2015,1,2015/1/15
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,1/15,8306,327,58,382,3172892,5474060,14330,2015,1,2015/1/15
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,1/15,0,0,0,1860,0,0,0,2015,1,2015/1/15
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,1/15,0,0,0,2022,0,0,0,2015,1,2015/1/15
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,1/15,11351,112,69.7,2181,24756531,35502318,16278,2015,1,2015/1/15
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,1/15,11919,314,57.6,287,3420753,5935160,20680,2015,1,2015/1/15
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,1/15,19192,248,55.2,1677,32184984,58299228,34764,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,1/15,41307,506,64.6,956,39489492,61156276,63971,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,1/15,101864,847,73.7,1391,141692824,192201425,138175,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,1/15,29112,238,70.1,2852,83027424,118506304,41552,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,1/15,15689,434,51.1,653,10244917,20066690,30730,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,1/15,34364,736,54.3,434,14913976,27465690,63285,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,1/15,19332,125,87.6,1791,34623612,39518415,22065,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,1/15,10865,99,79.3,888,9648120,12160272,13694,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,1/15,9872,149,47.2,1573,15528656,32888284,20908,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,1/15,270623,2167,74.3,1381,373730363,503312355,364455,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,1/15,51740,640,62.1,797,41236780,66353438,83254,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,1/15,11210,363,43.6,780,8743800,20038200,25690,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,1/15,45706,483,78.2,614,28063484,35870494,58421,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,1/15,89496,468,84.1,3615,323528040,384903510,106474,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,1/15,20184,166,76.5,895,18064680,23613680,26384,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,1/15,42202,827,64.2,518,21860636,34074558,65781,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,1/15,337340,2764,76.4,753,254017020,332574498,441666,2015,1,2015/1/15
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,1/15,69335,755,59.6,1112,77100520,129469048,116429,2015,1,2015/1/15
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,1/15,64197,777,63.9,470,30172590,47218080,100464,2015,1,2015/1/15
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,1/15,52882,1221,59.9,236,12480152,20825348,88243,2015,1,2015/1/15
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,1/15,26670,440,73.4,443,11814810,16105708,36356,2015,1,2015/1/15
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,1/15,61419,392,83.9,2311,141939309,169174444,73204,2015,1,2015/1/15
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,1/15,84380,590,83.4,1971,166312980,199309491,101121,2015,1,2015/1/15
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,1/15,12116,379,66.1,310,3755960,5686020,18342,2015,1,2015/1/15
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,1/15,20609,166,74.1,3131,64526779,87123206,27826,2015,1,2015/1/15
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,1/15,13306,120,69.2,2651,35274206,50994636,19236,2015,1,2015/1/15
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,1/15,22328,201,66.8,3155,70444840,105389620,33404,2015,1,2015/1/15
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,1/15,7925,238,56.8,370,2932250,5162240,13952,2015,1,2015/1/15
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,1/15,144984,1145,77.5,618,89600112,115633362,187109,2015,1,2015/1/15
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,1/15,61439,424,86.7,1039,63835121,73594448,70832,2015,1,2015/1/15
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,1/15,11612,86,75.9,1965,22817580,30072360,15304,2015,1,2015/1/15
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,1/15,21444,147,83,1526,32723544,39413528,25828,2015,1,2015/1/15
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,1/15,14501,270,49.5,538,7801538,15749412,29274,2015,1,2015/1/15
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,1/15,48723,637,55,1250,60903750,110673750,88539,2015,1,2015/1/15
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,1/15,84677,815,76.9,476,40306252,52444252,110177,2015,1,2015/1/15
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,1/15,35243,248,81,914,32212102,39791904,43536,2015,1,2015/1/15
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,1/15,35486,242,82.3,1454,51596644,62725560,43140,2015,1,2015/1/15
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,1/15,44452,301,82.6,837,37206324,45043155,53815,2015,1,2015/1/15
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,1/15,14127,337,63.2,457,6456039,10212122,22346,2015,1,2015/1/15
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,1/15,36841,252,82.4,836,30799076,37354988,44683,2015,1,2015/1/15
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,1/15,173754,1075,86.7,1330,231092820,266684950,200515,2015,1,2015/1/15
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,1/15,190959,1047,80,2706,516735054,645537948,238558,2015,1,2015/1/15
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,1/15,663488,4678,81.9,706,468422528,572126868,810378,2015,1,2015/1/15
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,1/15,246540,1651,85.6,680,167647200,195742080,287856,2015,1,2015/1/15
PERTH,115.8613 ,-31.9523 ,PORT HEDLAND,118.6095,-20.311,1/15,33640,417,52.5,1312,44135680,84118880,64115,2015,1,2015/1/15
PERTH,115.8613 ,-31.9523 ,SYDNEY,151.2093,-33.8688,1/15,159103,751,83.9,3284,522494252,622945244,189691,2015,1,2015/1/15
PERTH,115.8613 ,-31.9523 ,NEWMAN,119.7368,-23.3571,1/15,25066,340,50.2,1019,25542254,50877651,49929,2015,1,2015/1/15
PORT MACQUARIE,152.9000 ,-31.4333 ,SYDNEY,151.2093,-33.8688,1/15,14996,371,64.6,321,4813716,7453620,23220,2015,1,2015/1/15
BALLINA,153.5658 ,-28.8628 ,SYDNEY,151.2093,-33.8688,1/15,35348,265,81.8,612,21632976,26435952,43196,2015,1,2015/1/15
SYDNEY,151.2093 ,-33.8688 ,TOWNSVILLE,146.8169,-19.259,1/15,14541,130,67.5,1690,24574290,36431330,21557,2015,1,2015/1/15
SYDNEY,151.2093 ,-33.8688 ,WAGGA WAGGA,147.3598,-35.1082,1/15,11419,334,63.3,367,4190773,6617377,18031,2015,1,2015/1/15
ALBURY,146.9095 ,-36.0751 ,SYDNEY,151.2093,-33.8688,12/14,17347,479,63.3,452,7840844,12394744,27422,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,BRISBANE,153.026,-27.4705,12/14,70936,558,79.9,1622,115058192,144087126,88833,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,CANBERRA,149.13,-35.2809,12/14,14836,168,70.1,972,14420592,20561688,21154,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,MELBOURNE,144.9631,-37.8136,12/14,193609,1582,79.5,643,124490587,156515845,243415,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,GOLD COAST,153.4,-28.0167,12/14,20017,146,77.3,1607,32167319,41634156,25908,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,PERTH,115.8613,-31.9523,12/14,54507,469,82.5,2120,115554840,140085360,66078,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,PORT LINCOLN,135.8597,-34.7226,12/14,16800,563,63.3,246,4132800,6527364,26534,2014,12,2014/12/14
ADELAIDE,138.6001 ,-34.9273 ,SYDNEY,151.2093,-33.8688,12/14,162521,1239,79.4,1167,189662007,238761198,204594,2014,12,2014/12/14
ARMIDALE,151.6661 ,-30.5006 ,SYDNEY,151.2093,-33.8688,12/14,9725,372,61.2,382,3714950,6072272,15896,2014,12,2014/12/14
ALICE SPRINGS,133.8700 ,-23.7000 ,MELBOURNE,144.9631,-37.8136,12/14,0,0,0,1860,0,0,0,2014,12,2014/12/14
ALICE SPRINGS,133.8700 ,-23.7000 ,SYDNEY,151.2093,-33.8688,12/14,0,0,0,2022,0,0,0,2014,12,2014/12/14
AYERS ROCK,131.0361 ,-25.3450 ,SYDNEY,151.2093,-33.8688,12/14,11464,113,66.7,2181,25002984,37513200,17200,2014,12,2014/12/14
BUNDABERG,152.2400 ,-24.4500 ,BRISBANE,153.026,-27.4705,12/14,14025,320,66.9,287,4025175,6016094,20962,2014,12,2014/12/14
BROOME,122.2304 ,-17.9644 ,PERTH,115.8613,-31.9523,12/14,20597,249,57.9,1677,34541169,59669337,35581,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,CANBERRA,149.13,-35.2809,12/14,48458,521,75.3,956,46325848,61503304,64334,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,CAIRNS,145.771,-16.9203,12/14,114185,859,82,1391,158831335,193755172,139292,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,DARWIN,130.8444,-12.4637,12/14,32096,255,66.7,2852,91537792,137226832,48116,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,EMERALD,148.1583,-23.5243,12/14,18347,454,56.8,653,11980591,21082758,32286,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,GLADSTONE,151.2498,-23.8416,12/14,37234,730,60.7,434,16159556,26625032,61348,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,HOBART,147.3257,-42.8826,12/14,18728,124,86,1791,33541848,38982906,21766,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,HAMILTON ISLAND,148.9573,-20.3519,12/14,11628,96,87.4,888,10325664,11813952,13304,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,MOUNT ISA,139.493,-20.7264,12/14,11460,158,52.1,1573,18026580,34574540,21980,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,MELBOURNE,144.9631,-37.8136,12/14,295935,2243,78.9,1381,408686235,517917811,375031,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,MACKAY,149.1868,-21.1434,12/14,60239,664,70.6,797,48010483,67996055,85315,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,MORANBAH,148.0398,-22.0061,12/14,11689,354,48.5,780,9117420,18809700,24115,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,NEWCASTLE,-1.6178,54.9783,12/14,47083,489,83.4,614,28908962,34652318,56437,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,PERTH,115.8613,-31.9523,12/14,88372,459,85.5,3615,319464780,373668090,103366,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,PROSERPINE,148.5832,-20.4018,12/14,20769,170,77.7,895,18588255,23919770,26726,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,ROCKHAMPTON,150.5089,-23.3786,12/14,47988,833,68.1,518,24857784,36521590,70505,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,SYDNEY,151.2093,-33.8688,12/14,381546,2824,84.4,753,287304138,340252086,451862,2014,12,2014/12/14
BRISBANE,153.0260 ,-27.4705 ,TOWNSVILLE,146.8169,-19.259,12/14,83680,759,72.3,1112,93052160,128680640,115720,2014,12,2014/12/14
CANBERRA,149.1300 ,-35.2809 ,MELBOURNE,144.9631,-37.8136,12/14,77082,861,69.4,470,36228540,52230630,111129,2014,12,2014/12/14
CANBERRA,149.1300 ,-35.2809 ,SYDNEY,151.2093,-33.8688,12/14,69932,1477,63.2,236,16503952,26122132,110687,2014,12,2014/12/14
COFFS HARBOUR,153.1094 ,-30.2986 ,SYDNEY,151.2093,-33.8688,12/14,29071,448,76.8,443,12878453,16778182,37874,2014,12,2014/12/14
CAIRNS,145.7710 ,-16.9203 ,MELBOURNE,144.9631,-37.8136,12/14,58136,372,83.5,2311,134352296,160984260,69660,2014,12,2014/12/14
CAIRNS,145.7710 ,-16.9203 ,SYDNEY,151.2093,-33.8688,12/14,82974,566,85.5,1971,163541754,191175174,96994,2014,12,2014/12/14
DUBBO,148.6144 ,-32.2444 ,SYDNEY,151.2093,-33.8688,12/14,14537,490,63.4,310,4506470,7106440,22924,2014,12,2014/12/14
DARWIN,130.8444 ,-12.4637 ,MELBOURNE,144.9631,-37.8136,12/14,22069,178,73.4,3131,69098039,94136646,30066,2014,12,2014/12/14
DARWIN,130.8444 ,-12.4637 ,PERTH,115.8613,-31.9523,12/14,14427,134,66.5,2651,38245977,57539955,21705,2014,12,2014/12/14
DARWIN,130.8444 ,-12.4637 ,SYDNEY,151.2093,-33.8688,12/14,24388,221,66.4,3155,76944140,115813740,36708,2014,12,2014/12/14
GERALDTON,114.6099 ,-28.7751 ,PERTH,115.8613,-31.9523,12/14,9810,286,59,370,3629700,6150510,16623,2014,12,2014/12/14
HOBART,147.3257 ,-42.8826 ,MELBOURNE,144.9631,-37.8136,12/14,134784,1078,77,618,83296512,108209946,175097,2014,12,2014/12/14
HOBART,147.3257 ,-42.8826 ,SYDNEY,151.2093,-33.8688,12/14,57950,433,80.3,1039,60210050,74948265,72135,2014,12,2014/12/14
HAMILTON ISLAND,148.9573 ,-20.3519 ,MELBOURNE,144.9631,-37.8136,12/14,9859,78,71.2,1965,19372935,27195600,13840,2014,12,2014/12/14
HAMILTON ISLAND,148.9573 ,-20.3519 ,SYDNEY,151.2093,-33.8688,12/14,21134,147,81.8,1526,32250484,39444048,25848,2014,12,2014/12/14
KALGOORLIE,121.4660 ,-30.7490 ,PERTH,115.8613,-31.9523,12/14,16894,276,55.6,538,9088972,16342288,30376,2014,12,2014/12/14
KARRATHA,116.8447 ,-20.7337 ,PERTH,115.8613,-31.9523,12/14,51616,634,57.8,1250,64520000,111693750,89355,2014,12,2014/12/14
LAUNCESTON,147.1358 ,-41.4391 ,MELBOURNE,144.9631,-37.8136,12/14,84392,805,77.8,476,40170592,51665516,108541,2014,12,2014/12/14
LAUNCESTON,147.1358 ,-41.4391 ,SYDNEY,151.2093,-33.8688,12/14,31883,232,78.4,914,29141062,37159584,40656,2014,12,2014/12/14
SUNSHINE COAST,153.0667 ,-26.6500 ,MELBOURNE,144.9631,-37.8136,12/14,32514,230,79.3,1454,47275356,59621270,41005,2014,12,2014/12/14
SUNSHINE COAST,153.0667 ,-26.6500 ,SYDNEY,151.2093,-33.8688,12/14,41401,286,81.4,837,34652637,42575679,50867,2014,12,2014/12/14
MELBOURNE,144.9631 ,-37.8136 ,MILDURA,142.1246,-34.208,12/14,16388,379,66.4,457,7489316,11276018,24674,2014,12,2014/12/14
MELBOURNE,144.9631 ,-37.8136 ,NEWCASTLE,-1.6178,54.9783,12/14,35868,247,82.8,836,29985648,36196292,43297,2014,12,2014/12/14
MELBOURNE,144.9631 ,-37.8136 ,GOLD COAST,153.4,-28.0167,12/14,161327,1069,81.3,1330,214564910,264050220,198534,2014,12,2014/12/14
MELBOURNE,144.9631 ,-37.8136 ,PERTH,115.8613,-31.9523,12/14,194444,1101,77.5,2706,526165464,679021992,250932,2014,12,2014/12/14
MELBOURNE,144.9631 ,-37.8136 ,SYDNEY,151.2093,-33.8688,12/14,688886,4695,83.3,706,486353516,583975666,827161,2014,12,2014/12/14
GOLD COAST,153.4000 ,-28.0167 ,SYDNEY,151.2093,-33.8688,12/14,237240,1603,84.5,680,161323200,190913400,280755,2014,12,2014/12/14
