City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,Date
BRISBANE,TOWNSVILLE,12/1,41577,415,66.6,1112,46233624,69417712,62426,2001,12,2001/12/1
BROOME,PERTH,12/1,8279,164,74.9,1677,13883883,18545943,11059,2001,12,2001/12/1
CAIRNS,MELBOURNE,12/1,2383,20,88.9,2311,5507113,6198102,2682,2001,12,2001/12/1
CAIRNS,SYDNEY,12/1,56985,257,71.3,1971,112317435,157435596,79876,2001,12,2001/12/1
CAIRNS,TOWNSVILLE,12/1,7203,280,68.54777313,284,2045652,2984272,10508,2001,12,2001/12/1
CANBERRA,MELBOURNE,12/1,53107,889,78.5,470,24960290,31781870,67621,2001,12,2001/12/1
CANBERRA,SYDNEY,12/1,50119,1629,64.9,236,11828084,18231944,77254,2001,12,2001/12/1
COFFS HARBOUR,SYDNEY,12/1,11093,450,66.2,443,4914199,7426895,16765,2001,12,2001/12/1
DARWIN,MELBOURNE,12/1,1260,19,56.5,3131,3945060,6982130,2230,2001,12,2001/12/1
DARWIN,SYDNEY,12/1,9463,63,66.6,3155,29855765,44860945,14219,2001,12,2001/12/1
DEVONPORT,MELBOURNE,12/1,7413,300,69.4,412,3054156,4403868,10689,2001,12,2001/12/1
DUBBO,SYDNEY,12/1,7728,420,55.8,310,2395680,4292570,13847,2001,12,2001/12/1
GOLD COAST,SYDNEY,12/1,96371,546,89.2,680,65532280,73462440,108033,2001,12,2001/12/1
HOBART,MELBOURNE,12/1,70731,801,73.3,618,43711758,59632056,96492,2001,12,2001/12/1
HOBART,SYDNEY,12/1,15996,158,86.9,1039,16619844,19115522,18398,2001,12,2001/12/1
KALGOORLIE,PERTH,12/1,9601,226,61.5,538,5165338,8399256,15612,2001,12,2001/12/1
KARRATHA,PERTH,12/1,9564,233,64.9,1250,11955000,18417500,14734,2001,12,2001/12/1
LAUNCESTON,MELBOURNE,12/1,49023,736,74,476,23334948,31526908,66233,2001,12,2001/12/1
LAUNCESTON,SYDNEY,12/1,8244,88,80.7,914,7535016,9341994,10221,2001,12,2001/12/1
MELBOURNE,BURNIE,12/1,4959,314,44.6,378,1874502,4206384,11128,2001,12,2001/12/1
MELBOURNE,GOLD COAST,12/1,44143,241,83.2,1330,58710190,70585760,53072,2001,12,2001/12/1
MELBOURNE,MILDURA,12/1,6662,332,65.4,457,3044534,4654545,10185,2001,12,2001/12/1
MELBOURNE,NEWCASTLE,12/1,2887,117,68.5,836,2413532,3521232,4212,2001,12,2001/12/1
MELBOURNE,PERTH,12/1,89037,620,83,2706,240934122,290221206,107251,2001,12,2001/12/1
MELBOURNE,SYDNEY,12/1,438839,2993,74.5,706,309820334,415912366,589111,2001,12,2001/12/1
PERTH,PORT HEDLAND,12/1,4259,96,69.07233214,1312,5587808,8089792,6166,2001,12,2001/12/1
PERTH,SYDNEY,12/1,83449,463,84.1,3284,274046516,325739960,99190,2001,12,2001/12/1
SUNSHINE COAST,MELBOURNE,12/1,1950,19,86.7,1454,2835300,3271500,2250,2001,12,2001/12/1
SUNSHINE COAST,SYDNEY,12/1,12809,122,90.2,837,10721133,11885400,14200,2001,12,2001/12/1
SYDNEY,TOWNSVILLE,12/1,5716,60,81.7,1690,9660040,11818170,6993,2001,12,2001/12/1
SYDNEY,WAGGA WAGGA,12/1,7075,354,57,367,2596525,4553002,12406,2001,12,2001/12/1
ADELAIDE,ALICE SPRINGS,11/1,6972,60,90.6,1316,9175152,10127936,7696,2001,11,2001/11/1
ADELAIDE,BRISBANE,11/1,33570,297,81.7,1622,54450540,66644736,41088,2001,11,2001/11/1
ADELAIDE,CANBERRA,11/1,6254,95,87.4,972,6078888,6957576,7158,2001,11,2001/11/1
ADELAIDE,DARWIN,11/1,0,0,0,2619,0,0,0,2001,11,2001/11/1
ADELAIDE,MELBOURNE,11/1,111532,1110,71,643,71715076,100996010,157070,2001,11,2001/11/1
ADELAIDE,PERTH,11/1,25595,261,76.1,2120,54261400,71342240,33652,2001,11,2001/11/1
ADELAIDE,PORT LINCOLN,11/1,7144,499,58.2,246,1757424,3020388,12278,2001,11,2001/11/1
ADELAIDE,SYDNEY,11/1,90720,763,76.8,1167,105870240,137770185,118055,2001,11,2001/11/1
ALBURY,SYDNEY,11/1,8243,358,65,452,3725836,5732716,12683,2001,11,2001/11/1
ALICE SPRINGS,DARWIN,11/1,0,0,0,1305,0,0,0,2001,11,2001/11/1
ALICE SPRINGS,SYDNEY,11/1,7291,60,92.5,2022,14742402,15935382,7881,2001,11,2001/11/1
BALLINA,SYDNEY,11/1,6591,296,61.9,612,4033692,6518412,10651,2001,11,2001/11/1
BRISBANE,CAIRNS,11/1,65891,431,82.7,1391,91654381,110879392,79712,2001,11,2001/11/1
BRISBANE,CANBERRA,11/1,23938,400,71,956,22884728,32252572,33737,2001,11,2001/11/1
BRISBANE,DARWIN,11/1,10101,76,63.2,2852,28808052,45577812,15981,2001,11,2001/11/1
BRISBANE,HAMILTON ISLAND,11/1,6506,60,80,888,5777328,7223880,8135,2001,11,2001/11/1
BRISBANE,MACKAY,11/1,19365,387,61.5,797,15433905,25091154,31482,2001,11,2001/11/1
BRISBANE,MELBOURNE,11/1,184084,1526,75.1,1381,254220004,338608771,245191,2001,11,2001/11/1
BRISBANE,NEWCASTLE,11/1,4200,194,69.6,614,2578800,3703648,6032,2001,11,2001/11/1
BRISBANE,PERTH,11/1,6670,59,84.7,3615,24112050,28457280,7872,2001,11,2001/11/1
BRISBANE,PROSERPINE,11/1,4987,91,76.9,895,4463365,5800495,6481,2001,11,2001/11/1
BRISBANE,ROCKHAMPTON,11/1,14721,337,68.2,518,7625478,11174814,21573,2001,11,2001/11/1
BRISBANE,SYDNEY,11/1,283569,2515,67.2,753,213527457,317749434,421978,2001,11,2001/11/1
BRISBANE,TOWNSVILLE,11/1,39773,407,70.3,1112,44227576,62874704,56542,2001,11,2001/11/1
BROOME,PERTH,11/1,8337,144,86.8,1677,13981149,16100877,9601,2001,11,2001/11/1
CAIRNS,MELBOURNE,11/1,1793,16,92.3,2311,4143623,4487962,1942,2001,11,2001/11/1
CAIRNS,SYDNEY,11/1,58191,245,75,1971,114694461,152829369,77539,2001,11,2001/11/1
CAIRNS,TOWNSVILLE,11/1,8173,285,75.81632653,284,2321132,3061520,10780,2001,11,2001/11/1
CANBERRA,MELBOURNE,11/1,52954,805,86.2,470,24888380,28856120,61396,2001,11,2001/11/1
CANBERRA,SYDNEY,11/1,58931,1834,68.6,236,13907716,20269568,85888,2001,11,2001/11/1
COFFS HARBOUR,SYDNEY,11/1,9914,396,69.4,443,4391902,6327369,14283,2001,11,2001/11/1
DARWIN,MELBOURNE,11/1,923,14,47.7,3131,2889913,6058485,1935,2001,11,2001/11/1
DARWIN,SYDNEY,11/1,8372,60,63.5,3155,26413660,41563970,13174,2001,11,2001/11/1
DEVONPORT,MELBOURNE,11/1,6982,291,67.4,412,2876584,4270380,10365,2001,11,2001/11/1
DUBBO,SYDNEY,11/1,8746,442,60.9,310,2711260,4452530,14363,2001,11,2001/11/1
GOLD COAST,SYDNEY,11/1,85407,517,82.7,680,58076760,70247400,103305,2001,11,2001/11/1
HOBART,MELBOURNE,11/1,62985,772,67.8,618,38924730,57448662,92959,2001,11,2001/11/1
HOBART,SYDNEY,11/1,15087,152,85.4,1039,15675393,18351857,17663,2001,11,2001/11/1
KALGOORLIE,PERTH,11/1,11212,243,65.7,538,6032056,9176666,17057,2001,11,2001/11/1
KARRATHA,PERTH,11/1,9765,224,67.5,1250,12206250,18073750,14459,2001,11,2001/11/1
LAUNCESTON,MELBOURNE,11/1,34237,472,75.1,476,16296812,21709408,45608,2001,11,2001/11/1
LAUNCESTON,SYDNEY,11/1,7019,82,73.7,914,6415366,8699452,9518,2001,11,2001/11/1
MELBOURNE,BURNIE,11/1,4265,294,41,378,1612170,3935736,10412,2001,11,2001/11/1
MELBOURNE,GOLD COAST,11/1,36373,180,87,1330,48376090,55604640,41808,2001,11,2001/11/1
MELBOURNE,MILDURA,11/1,7261,338,69.8,457,3318277,4753714,10402,2001,11,2001/11/1
MELBOURNE,NEWCASTLE,11/1,3747,137,76,836,3132492,4123152,4932,2001,11,2001/11/1
MELBOURNE,PERTH,11/1,72845,497,79.4,2706,197118570,248221380,91730,2001,11,2001/11/1
MELBOURNE,SYDNEY,11/1,469281,3164,75.5,706,331312386,439071990,621915,2001,11,2001/11/1
PERTH,PORT HEDLAND,11/1,4864,120,66.08695652,1312,6381568,9656320,7360,2001,11,2001/11/1
PERTH,SYDNEY,11/1,73002,429,77.3,3284,239738568,309947204,94381,2001,11,2001/11/1
SUNSHINE COAST,MELBOURNE,11/1,2055,16,93.4,1454,2987970,3198800,2200,2001,11,2001/11/1
SUNSHINE COAST,SYDNEY,11/1,12560,120,90.1,837,10512720,11670291,13943,2001,11,2001/11/1
SYDNEY,TOWNSVILLE,11/1,4703,53,76.5,1690,7948070,10383360,6144,2001,11,2001/11/1
SYDNEY,WAGGA WAGGA,11/1,7745,371,58.8,367,2842415,4830454,13162,2001,11,2001/11/1
ADELAIDE,ALICE SPRINGS,10/1,7915,62,94.7,1316,10416140,10996496,8356,2001,10,2001/10/1
ADELAIDE,BRISBANE,10/1,38415,303,90.8,1622,62309130,68656016,42328,2001,10,2001/10/1
ADELAIDE,CANBERRA,10/1,6510,102,90.7,972,6327720,6976044,7177,2001,10,2001/10/1
ADELAIDE,DARWIN,10/1,0,0,0,2619,0,0,0,2001,10,2001/10/1
ADELAIDE,MELBOURNE,10/1,106878,925,82.8,643,68722554,82956645,129015,2001,10,2001/10/1
ADELAIDE,PERTH,10/1,23941,201,91.9,2120,50754920,55228120,26051,2001,10,2001/10/1
ADELAIDE,PORT LINCOLN,10/1,6572,550,49.8,246,1616712,3249168,13208,2001,10,2001/10/1
ADELAIDE,SYDNEY,10/1,99061,787,83.2,1167,115604187,139006038,119114,2001,10,2001/10/1
ALBURY,SYDNEY,10/1,7210,370,54.6,452,3258920,5970016,13208,2001,10,2001/10/1
ALICE SPRINGS,DARWIN,10/1,0,0,0,1305,0,0,0,2001,10,2001/10/1
ALICE SPRINGS,SYDNEY,10/1,8848,76,88.9,2022,17890656,20126988,9954,2001,10,2001/10/1
BALLINA,SYDNEY,10/1,7192,294,68,612,4401504,6470064,10572,2001,10,2001/10/1
BRISBANE,CAIRNS,10/1,70452,458,77,1391,97998732,127212514,91454,2001,10,2001/10/1
BRISBANE,CANBERRA,10/1,25625,331,79.9,956,24497500,30655096,32066,2001,10,2001/10/1
BRISBANE,DARWIN,10/1,12373,72,84.9,2852,35287796,41550788,14569,2001,10,2001/10/1
BRISBANE,HAMILTON ISLAND,10/1,5406,82,80.6,888,4800528,5953152,6704,2001,10,2001/10/1
BRISBANE,MACKAY,10/1,15384,270,87.2,797,12261048,14063862,17646,2001,10,2001/10/1
BRISBANE,MELBOURNE,10/1,183165,1349,89.4,1381,252950865,282853658,204818,2001,10,2001/10/1
BRISBANE,NEWCASTLE,10/1,4249,231,71,614,2608886,3673562,5983,2001,10,2001/10/1
BRISBANE,PERTH,10/1,6240,49,93.9,3615,22557600,24032520,6648,2001,10,2001/10/1
BRISBANE,PROSERPINE,10/1,4306,65,89.5,895,3853870,4306740,4812,2001,10,2001/10/1
BRISBANE,ROCKHAMPTON,10/1,14618,293,81.4,518,7572124,9303280,17960,2001,10,2001/10/1
BRISBANE,SYDNEY,10/1,321924,2456,76.2,753,242408772,317941449,422233,2001,10,2001/10/1
BRISBANE,TOWNSVILLE,10/1,43276,357,86.7,1112,48122912,55499920,49910,2001,10,2001/10/1
BROOME,PERTH,10/1,6038,112,84.5,1677,10125726,11980488,7144,2001,10,2001/10/1
CAIRNS,MELBOURNE,10/1,2035,16,95.6,2311,4702885,4920119,2129,2001,10,2001/10/1
CAIRNS,SYDNEY,10/1,57066,238,86.7,1971,112477086,129703626,65806,2001,10,2001/10/1
CAIRNS,TOWNSVILLE,10/1,8830,315,73.75542934,284,2507720,3400048,11972,2001,10,2001/10/1
CANBERRA,MELBOURNE,10/1,48511,725,87.3,470,22800170,26105680,55544,2001,10,2001/10/1
CANBERRA,SYDNEY,10/1,57161,1731,68.9,236,13489996,19569592,82922,2001,10,2001/10/1
COFFS HARBOUR,SYDNEY,10/1,9665,337,79.3,443,4281595,5401942,12194,2001,10,2001/10/1
DARWIN,MELBOURNE,10/1,803,16,42.6,3131,2514193,5898804,1884,2001,10,2001/10/1
DARWIN,SYDNEY,10/1,9331,67,87,3155,29439305,33856305,10731,2001,10,2001/10/1
DEVONPORT,MELBOURNE,10/1,7175,294,68.5,412,2956100,4316936,10478,2001,10,2001/10/1
DUBBO,SYDNEY,10/1,8101,385,64.9,310,2511310,3871900,12490,2001,10,2001/10/1
GOLD COAST,SYDNEY,10/1,79131,665,88.6,680,53809080,60754600,89345,2001,10,2001/10/1
HOBART,MELBOURNE,10/1,59757,620,85.1,618,36929826,43400904,70228,2001,10,2001/10/1
HOBART,SYDNEY,10/1,14507,169,93.4,1039,15072773,16139826,15534,2001,10,2001/10/1
KALGOORLIE,PERTH,10/1,10399,214,75.6,538,5594662,7400728,13756,2001,10,2001/10/1
KARRATHA,PERTH,10/1,8575,170,74.4,1250,10718750,14403750,11523,2001,10,2001/10/1
LAUNCESTON,MELBOURNE,10/1,26222,358,92,476,12481672,13569808,28508,2001,10,2001/10/1
LAUNCESTON,SYDNEY,10/1,5093,78,88.3,914,4655002,5270124,5766,2001,10,2001/10/1
MELBOURNE,BURNIE,10/1,5770,306,53.2,378,2181060,4101300,10850,2001,10,2001/10/1
MELBOURNE,GOLD COAST,10/1,34181,271,89.7,1330,45460730,50702260,38122,2001,10,2001/10/1
MELBOURNE,MILDURA,10/1,7089,352,65.4,457,3239673,4953880,10840,2001,10,2001/10/1
MELBOURNE,NEWCASTLE,10/1,3903,146,74.3,836,3262908,4394016,5256,2001,10,2001/10/1
MELBOURNE,PERTH,10/1,69600,460,83.7,2706,188337600,224890248,83108,2001,10,2001/10/1
MELBOURNE,SYDNEY,10/1,451120,3346,68.8,706,318490720,462830302,655567,2001,10,2001/10/1
PERTH,PORT HEDLAND,10/1,3303,86,62.58052293,1312,4333536,6924736,5278,2001,10,2001/10/1
PERTH,SYDNEY,10/1,74071,441,83.4,3284,243249164,291704584,88826,2001,10,2001/10/1
SUNSHINE COAST,MELBOURNE,10/1,1683,16,90.4,1454,2447082,2707348,1862,2001,10,2001/10/1
SUNSHINE COAST,SYDNEY,10/1,12977,123,90.8,837,10861749,11962404,14292,2001,10,2001/10/1
SYDNEY,TOWNSVILLE,10/1,4526,44,87.8,1690,7648940,8713640,5156,2001,10,2001/10/1
SYDNEY,WAGGA WAGGA,10/1,7096,397,50,367,2604232,5213235,14205,2001,10,2001/10/1
ADELAIDE,ALICE SPRINGS,9/1,10075,92,82.3,1316,13258700,16110472,12242,2001,9,2001/9/1
ADELAIDE,BRISBANE,9/1,36416,312,85.8,1622,59066752,68858766,42453,2001,9,2001/9/1
ADELAIDE,CANBERRA,9/1,6655,128,74.1,972,6468660,8735364,8987,2001,9,2001/9/1
ADELAIDE,DARWIN,9/1,11938,109,85.3,2619,31265622,36655524,13996,2001,9,2001/9/1
ADELAIDE,MELBOURNE,9/1,110663,1051,78.5,643,71156309,90654641,140987,2001,9,2001/9/1
ADELAIDE,PERTH,9/1,27313,254,81.7,2120,57903560,70894920,33441,2001,9,2001/9/1
ADELAIDE,PORT LINCOLN,9/1,5854,518,50.3,246,1440084,2865408,11648,2001,9,2001/9/1
ADELAIDE,SYDNEY,9/1,95493,882,75.6,1167,111440331,147472623,126369,2001,9,2001/9/1
ALBURY,SYDNEY,9/1,7895,323,68.5,452,3568540,5210204,11527,2001,9,2001/9/1
ALICE SPRINGS,DARWIN,9/1,13211,147,82.1,1305,17240355,21010500,16100,2001,9,2001/9/1
ALICE SPRINGS,SYDNEY,9/1,10113,87,87.2,2022,20448486,23447112,11596,2001,9,2001/9/1
BALLINA,SYDNEY,9/1,6593,312,59.5,612,4034916,6779736,11078,2001,9,2001/9/1
BRISBANE,CAIRNS,9/1,77149,552,79.6,1391,107314259,134821284,96924,2001,9,2001/9/1
BRISBANE,CANBERRA,9/1,26475,423,74.8,956,25310100,33851004,35409,2001,9,2001/9/1
BRISBANE,DARWIN,9/1,14168,88,83.5,2852,40407136,48389884,16967,2001,9,2001/9/1
BRISBANE,HAMILTON ISLAND,9/1,7567,118,84.6,888,6719496,7942272,8944,2001,9,2001/9/1
BRISBANE,MACKAY,9/1,15918,330,80.6,797,12686646,15734374,19742,2001,9,2001/9/1
BRISBANE,MELBOURNE,9/1,189567,1533,85.5,1381,261792027,306124889,221669,2001,9,2001/9/1
BRISBANE,NEWCASTLE,9/1,4619,172,71.5,614,2836066,3964598,6457,2001,9,2001/9/1
BRISBANE,PERTH,9/1,6573,59,82.5,3615,23761395,28811550,7970,2001,9,2001/9/1
BRISBANE,PROSERPINE,9/1,3853,58,92.6,895,3448435,3724095,4161,2001,9,2001/9/1
BRISBANE,ROCKHAMPTON,9/1,16120,364,77.1,518,8350160,10829308,20906,2001,9,2001/9/1
BRISBANE,SYDNEY,9/1,322838,2315,80.4,753,243097014,302206761,401337,2001,9,2001/9/1
BRISBANE,TOWNSVILLE,9/1,49414,406,87,1112,54948368,63137136,56778,2001,9,2001/9/1
BROOME,PERTH,9/1,9418,168,81.2,1677,15793986,19456554,11602,2001,9,2001/9/1
CAIRNS,MELBOURNE,9/1,3603,28,95.3,2311,8326533,8740202,3782,2001,9,2001/9/1
CAIRNS,SYDNEY,9/1,58810,312,85.9,1971,115914510,134995761,68491,2001,9,2001/9/1
CAIRNS,TOWNSVILLE,9/1,7550,287,68.81152023,284,2144200,3116048,10972,2001,9,2001/9/1
CANBERRA,MELBOURNE,9/1,50596,725,78.4,470,23780120,30338970,64551,2001,9,2001/9/1
CANBERRA,SYDNEY,9/1,62124,1812,69.8,236,14661264,21015800,89050,2001,9,2001/9/1
COFFS HARBOUR,SYDNEY,9/1,10665,549,55.3,443,4724595,8542812,19284,2001,9,2001/9/1
DARWIN,SYDNEY,9/1,11607,99,77.2,3155,36620085,47422805,15031,2001,9,2001/9/1
DEVONPORT,MELBOURNE,9/1,7848,280,78.7,412,3233376,4110524,9977,2001,9,2001/9/1
DUBBO,SYDNEY,9/1,7939,347,65.2,310,2461090,3773630,12173,2001,9,2001/9/1
GOLD COAST,SYDNEY,9/1,90557,755,92.7,680,61578760,66404720,97654,2001,9,2001/9/1
HOBART,MELBOURNE,9/1,65359,873,81.1,618,40391862,49792260,80570,2001,9,2001/9/1
HOBART,SYDNEY,9/1,14574,187,85.1,1039,15142386,17795992,17128,2001,9,2001/9/1
KALGOORLIE,PERTH,9/1,11494,227,67.4,538,6183772,9168596,17042,2001,9,2001/9/1
KARRATHA,PERTH,9/1,10235,197,67.4,1250,12793750,18968750,15175,2001,9,2001/9/1
LAUNCESTON,MELBOURNE,9/1,26766,501,81.3,476,12740616,15663732,32907,2001,9,2001/9/1
LAUNCESTON,SYDNEY,9/1,5191,99,80.9,914,4744574,5863310,6415,2001,9,2001/9/1
MELBOURNE,BURNIE,9/1,5039,188,74.7,378,1904742,2549610,6745,2001,9,2001/9/1
MELBOURNE,GOLD COAST,9/1,39736,305,95.8,1330,52848880,55165740,41478,2001,9,2001/9/1
MELBOURNE,MILDURA,9/1,7451,304,68.9,457,3405107,4939256,10808,2001,9,2001/9/1
MELBOURNE,NEWCASTLE,9/1,4200,127,74.3,836,3511200,4722564,5649,2001,9,2001/9/1
MELBOURNE,PERTH,9/1,67071,442,83,2706,181494126,218728686,80831,2001,9,2001/9/1
MELBOURNE,SYDNEY,9/1,431457,2867,73.7,706,304608642,413501376,585696,2001,9,2001/9/1
PERTH,PORT HEDLAND,9/1,4034,72,77.08771259,1312,5292608,6865696,5233,2001,9,2001/9/1
PERTH,SYDNEY,9/1,70939,461,81.7,3284,232963676,285074188,86807,2001,9,2001/9/1
SUNSHINE COAST,MELBOURNE,9/1,2995,27,92.9,1454,4354730,4689150,3225,2001,9,2001/9/1
SUNSHINE COAST,SYDNEY,9/1,13646,136,92.5,837,11421702,12354120,14760,2001,9,2001/9/1
SYDNEY,WAGGA WAGGA,9/1,7337,321,64.3,367,2692679,4184901,11403,2001,9,2001/9/1
ADELAIDE,ALICE SPRINGS,8/1,12312,124,75.2,1316,16202592,21553448,16378,2001,8,2001/8/1
ADELAIDE,BRISBANE,8/1,34940,343,72.3,1622,56672680,78362064,48312,2001,8,2001/8/1
ADELAIDE,CANBERRA,8/1,8587,212,62.7,972,8346564,13315428,13699,2001,8,2001/8/1
ADELAIDE,DARWIN,8/1,15888,146,83.8,2619,41610672,49651002,18958,2001,8,2001/8/1
ADELAIDE,MELBOURNE,8/1,134478,1404,72.3,643,86469354,119675803,186121,2001,8,2001/8/1
ADELAIDE,PERTH,8/1,29794,359,63.5,2120,63163280,99485240,46927,2001,8,2001/8/1
ADELAIDE,PORT LINCOLN,8/1,8035,498,69.5,246,1976610,2845236,11566,2001,8,2001/8/1
ADELAIDE,SYDNEY,8/1,110338,1181,67.7,1167,128764446,190315527,163081,2001,8,2001/8/1
ALBURY,SYDNEY,8/1,10675,494,61.1,452,4825100,7901864,17482,2001,8,2001/8/1
ALICE SPRINGS,DARWIN,8/1,16638,186,80.5,1305,21712590,26957385,20657,2001,8,2001/8/1
ALICE SPRINGS,SYDNEY,8/1,14075,124,85.9,2022,28459650,33112272,16376,2001,8,2001/8/1
BALLINA,SYDNEY,8/1,6992,431,45.4,612,4279104,9416232,15386,2001,8,2001/8/1
BRISBANE,CAIRNS,8/1,98052,709,89.8,1391,136390332,151856861,109171,2001,8,2001/8/1
BRISBANE,CANBERRA,8/1,32081,624,65.9,956,30669436,46518960,48660,2001,8,2001/8/1
BRISBANE,DARWIN,8/1,20099,144,82.2,2852,57322348,69694324,24437,2001,8,2001/8/1
BRISBANE,HAMILTON ISLAND,8/1,9272,171,71.5,888,8233536,11512920,12965,2001,8,2001/8/1
BRISBANE,MACKAY,8/1,19191,473,71.3,797,15295227,21437706,26898,2001,8,2001/8/1
BRISBANE,MELBOURNE,8/1,206532,1891,79.2,1381,285220692,360324996,260916,2001,8,2001/8/1
BRISBANE,NEWCASTLE,8/1,4549,179,60.3,614,2793086,4635700,7550,2001,8,2001/8/1
BRISBANE,PERTH,8/1,7442,82,67.6,3615,26902830,39797535,11009,2001,8,2001/8/1
BRISBANE,PROSERPINE,8/1,4091,61,88.8,895,3661445,4123265,4607,2001,8,2001/8/1
BRISBANE,ROCKHAMPTON,8/1,19601,500,69.2,518,10153318,14680120,28340,2001,8,2001/8/1
BRISBANE,SYDNEY,8/1,355318,2941,71.7,753,267554454,373396887,495879,2001,8,2001/8/1
BRISBANE,TOWNSVILLE,8/1,60007,511,86.4,1112,66727784,77198376,69423,2001,8,2001/8/1
BROOME,PERTH,8/1,14916,258,82.1,1677,25014132,30474444,18172,2001,8,2001/8/1
CAIRNS,MELBOURNE,8/1,4063,32,95.5,2311,9389593,9835616,4256,2001,8,2001/8/1
CAIRNS,SYDNEY,8/1,77627,428,91.8,1971,153002817,166588920,84520,2001,8,2001/8/1
CAIRNS,TOWNSVILLE,8/1,7662,301,65.96642273,284,2176008,3298660,11615,2001,8,2001/8/1
CANBERRA,MELBOURNE,8/1,67249,1007,73.6,470,31607030,42950950,91385,2001,8,2001/8/1
CANBERRA,SYDNEY,8/1,78214,2602,63.6,236,18458504,29010536,122926,2001,8,2001/8/1
COFFS HARBOUR,SYDNEY,8/1,11943,595,56.1,443,5290749,9422610,21270,2001,8,2001/8/1
DARWIN,MELBOURNE,8/1,181,2,79.4,3131,566711,713868,228,2001,8,2001/8/1
DARWIN,SYDNEY,8/1,14138,140,75.6,3155,44605390,59030050,18710,2001,8,2001/8/1
DEVONPORT,MELBOURNE,8/1,9549,432,62.4,412,3934188,6305248,15304,2001,8,2001/8/1
DUBBO,SYDNEY,8/1,10144,514,56.3,310,3144640,5582790,18009,2001,8,2001/8/1
GOLD COAST,SYDNEY,8/1,112714,964,87,680,76645520,88060680,129501,2001,8,2001/8/1
HOBART,MELBOURNE,8/1,65147,1270,65.4,618,40260846,61559598,99611,2001,8,2001/8/1
HOBART,SYDNEY,8/1,13335,230,60.5,1039,13855065,22913067,22053,2001,8,2001/8/1
KALGOORLIE,PERTH,8/1,15257,312,59.1,538,8208266,13896002,25829,2001,8,2001/8/1
KARRATHA,PERTH,8/1,14820,285,62.7,1250,18525000,29531250,23625,2001,8,2001/8/1
LAUNCESTON,MELBOURNE,8/1,29315,662,74.7,476,13953940,18668244,39219,2001,8,2001/8/1
LAUNCESTON,SYDNEY,8/1,4569,113,66.4,914,4176066,6284664,6876,2001,8,2001/8/1
MELBOURNE,BURNIE,8/1,5741,272,59.6,378,2170098,3640896,9632,2001,8,2001/8/1
MELBOURNE,GOLD COAST,8/1,47744,375,90.2,1330,63499520,70431480,52956,2001,8,2001/8/1
MELBOURNE,MILDURA,8/1,8763,418,59.3,457,4004691,6756288,14784,2001,8,2001/8/1
MELBOURNE,NEWCASTLE,8/1,3963,144,58.5,836,3313068,5665572,6777,2001,8,2001/8/1
MELBOURNE,PERTH,8/1,78103,629,71.9,2706,211346718,294039372,108662,2001,8,2001/8/1
MELBOURNE,SYDNEY,8/1,500073,3742,69,706,353051538,511729980,724830,2001,8,2001/8/1
PERTH,PORT HEDLAND,8/1,7014,126,75.43557754,1312,9202368,12198976,9298,2001,8,2001/8/1
PERTH,SYDNEY,8/1,79614,646,70.6,3284,261452376,370537004,112831,2001,8,2001/8/1
SUNSHINE COAST,MELBOURNE,8/1,3146,30,88.4,1454,4574284,5176240,3560,2001,8,2001/8/1
SUNSHINE COAST,SYDNEY,8/1,13222,156,82.4,837,11066814,13422969,16037,2001,8,2001/8/1
SYDNEY,WAGGA WAGGA,8/1,9374,505,52.5,367,3440258,6557556,17868,2001,8,2001/8/1
ADELAIDE,ALICE SPRINGS,7/1,13646,122,84.6,1316,17958136,21225764,16129,2001,7,2001/7/1
ADELAIDE,BRISBANE,7/1,39909,366,79.5,1622,64732398,81377362,50171,2001,7,2001/7/1
ADELAIDE,CANBERRA,7/1,8027,207,59.7,972,7802244,13075344,13452,2001,7,2001/7/1
ADELAIDE,DARWIN,7/1,19140,168,85.2,2619,50127660,58804407,22453,2001,7,2001/7/1
ADELAIDE,GOLD COAST,7/1,79,1,68.1,1607,126953,186412,116,2001,7,2001/7/1
ADELAIDE,MELBOURNE,7/1,142483,1423,76,643,91616569,120517490,187430,2001,7,2001/7/1
ADELAIDE,PERTH,7/1,30543,364,64,2120,64751160,101155800,47715,2001,7,2001/7/1
ADELAIDE,PORT LINCOLN,7/1,7973,478,70.9,246,1961358,2765040,11240,2001,7,2001/7/1
ADELAIDE,SYDNEY,7/1,123123,1252,72,1167,143684541,199495149,170947,2001,7,2001/7/1
ALBURY,SYDNEY,7/1,10748,488,62.1,452,4858096,7822312,17306,2001,7,2001/7/1
ALICE SPRINGS,DARWIN,7/1,16805,185,82.4,1305,21930525,26601120,20384,2001,7,2001/7/1
ALICE SPRINGS,SYDNEY,7/1,15074,126,90.5,2022,30479628,33680454,16657,2001,7,2001/7/1
BALLINA,SYDNEY,7/1,8086,406,56,612,4948632,8838504,14442,2001,7,2001/7/1
BRISBANE,CAIRNS,7/1,105910,736,93.7,1391,147320810,157152398,112978,2001,7,2001/7/1
BRISBANE,CANBERRA,7/1,32786,589,73.5,956,31343416,42650984,44614,2001,7,2001/7/1
BRISBANE,DARWIN,7/1,23421,165,87.8,2852,66796692,76077100,26675,2001,7,2001/7/1
BRISBANE,HAMILTON ISLAND,7/1,9083,169,71.4,888,8065704,11293584,12718,2001,7,2001/7/1
